ID,Name,Gene Name,GenBank Protein ID,GenBank Gene ID,UniProt ID,Uniprot Title,PDB ID,GeneCard ID,GenAtlas ID,HGNC ID,Species,Drug IDs
P09874,Poly [ADP-ribose] polymerase 1,PARP1,1017423,X16674,P09874,PARP1_HUMAN,,PARP1,PARP1,HGNC:270,Human,DB02701; DB09074
P37747,UDP-galactopyranose mutase,glf,510253,U03041,P37747,GLF_ECOLI,,,,,Escherichia coli (strain K12),DB03147
P12996,Biotin synthase,bioB,145425,J04423,P12996,BIOB_ECOLI,,,,,Escherichia coli (strain K12),DB03754
P07477,Trypsin-1,PRSS1,521216,M22612,P07477,TRY1_HUMAN,,PRSS1,PRSS1,HGNC:9475,Human,DB06692
P11310,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",ACADM,187433,M91432,P11310,ACADM_HUMAN,,ACADM,ACADM,HGNC:89,Human,DB03147
Q8WVQ1,Soluble calcium-activated nucleotidase 1,CANT1,22218108,AF328554,Q8WVQ1,CANT1_HUMAN,,CANT1,CANT1,HGNC:19721,Human,DB03754
P0A6E4,Argininosuccinate synthase,argG,145342,M35236,P0A6E4,ASSY_ECOLI,,,,,Escherichia coli (strain K12),DB00536
Q52369,Cytochrome c4,cc4,516878,U05988,Q52369,CYC4_PSEST,,,,,Pseudomonas stutzeri,DB03754
O24990,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,fabI,2313282,AE000511,O24990,FABI_HELPY,,,,,Helicobacter pylori (strain ATCC 700392 / 26695),DB08604
Q96RI1,Bile acid receptor,NR1H4,1546084,U68233,Q96RI1,NR1H4_HUMAN,,NR1H4,NR1H4,HGNC:7967,Human,DB06777
Q56839,"2-oxopropyl-CoM reductase, carboxylating",xecC,929914,X79863,Q56839,XECC_XANP2,,,,,Xanthobacter autotrophicus (strain ATCC BAA-1158 / Py2),DB03147
P09546,Bifunctional protein PutA,putA,468875,U05212,P09546,PUTA_ECOLI,,,,,Escherichia coli (strain K12),DB03147; DB04398
P06653,Autolysin,lytA,153695,M13812,P06653,ALYS_STRPN,,,,,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),DB03754
P13551,Elongation factor G,fusA,,,P13551,EFG_THETH,,,,,Thermus thermophilus,DB02703
P62580,Chloramphenicol acetyltransferase,cat,16505914,AL513383,P62580,CAT_SALTI,,,,,Salmonella typhi,DB02703
Q16775,"Hydroxyacylglutathione hydrolase, mitochondrial",HAGH,1237213,X90999,Q16775,GLO2_HUMAN,,HAGH,HAGH,HGNC:4805,Human,DB00143
Q9RVD6,Tryptophan--tRNA ligase 2,trpS2,6458825,AE000513,Q9RVD6,SYW2_DEIRA,,,,,Deinococcus radiodurans (strain ATCC 13939 / DSM 20539 / JCM 16871 / LMG 4051 / NBRC 15346 / NCIMB 9279 / R1 / VKM B-1422),DB02959
P11439,Exotoxin A,eta,151216,K01397,P11439,TOXA_PSEAE,,,,,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228),DB02701
P24557,Thromboxane-A synthase,TBXAS1,338704,M80647,P24557,THAS_HUMAN,,TBXAS1,TBXAS1,HGNC:11609,Human,DB00795; DB01207
Q92947,"Glutaryl-CoA dehydrogenase, mitochondrial",GCDH,1549327,U69141,Q92947,GCDH_HUMAN,,GCDH,GCDH,HGNC:4189,Human,DB03147
P0A546,Dihydrofolate reductase,folA,2624285,BX842580,P0A546,DYR_MYCTU,,,,,Mycobacterium tuberculosis,DB00951
P42593,"2,4-dienoyl-CoA reductase [NADPH]",fadH,2584857,U93405,P42593,FADH_ECOLI,,,,,Escherichia coli (strain K12),DB03147
Q9X0N8,6-phosphogluconolactonase,pgl,4981702,AE000512,Q9X0N8,6PGL_THEMA,,,,,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099),DB03754
P51161,Gastrotropin,FABP6,894183,U19869,P51161,FABP6_HUMAN,,FABP6,FABP6,HGNC:3561,Human,DB02659
P61497,Deoxyribodipyrimidine photo-lyase,phr,15080709,AB064548,P61497,PHR_THET8,,,,,Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579),DB03147
O67987,"Chlorocatechol 1,2-dioxygenase",clcA,2935033,AF003948,O67987,CLCA_RHOOP,,,,,Rhodococcus opacus,DB03793
Q16881,"Thioredoxin reductase 1, cytoplasmic",TXNRD1,1237038,X91247,Q16881,TRXR1_HUMAN,,TXNRD1,TXNRD1,HGNC:12437,Human,DB01169; DB03147
P0C278,Fumarate reductase flavoprotein subunit,fccA,4539587,AJ132010,P0C278,FRDA_SHEFR,,,,,Shewanella frigidimarina,DB03147
P0AEK4,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,fabI,587106,X78733,P0AEK4,FABI_ECOLI,,,,,Escherichia coli (strain K12),DB08604
P0AF12,5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase,mtnN,2981267,U24438,P0AF12,MTNN_ECOLI,,,,,Escherichia coli (strain K12),DB00173
P0AD63,Beta-lactamase SHV-1,bla,5002312,AF148850,P0AD63,BLA1_ECOLX,,,,,Escherichia coli,DB01606
P0ACQ4,Hydrogen peroxide-inducible genes activator,oxyR,147042,J04553,P0ACQ4,OXYR_ECOLI,,,,,Escherichia coli (strain K12),DB03793
P0AEB2,D-alanyl-D-alanine carboxypeptidase DacA,dacA,"",X06479,P0AEB2,DACA_ECOLI,,"","","",Escherichia coli (strain K12),DB00274; DB01329; DB01331
P0AEZ1,"5,10-methylenetetrahydrofolate reductase",metF,"",V01502,P0AEZ1,METF_ECOLI,,"","","",Escherichia coli (strain K12),DB03147
P0A9P4,Thioredoxin reductase,trxB,"",J03762,P0A9P4,TRXB_ECOLI,,"","","",Escherichia coli (strain K12),DB03147
P0AFB1,Lipoprotein NlpI,nlpI,"",U18997,P0AFB1,NLPI_ECOLI,,"","","",Escherichia coli (strain K12),DB03754
Q99250,Sodium channel protein type 2 subunit alpha,SCN2A,457879,M94055,Q99250,SCN2A_HUMAN,,SCN2A,SCN2A,HGNC:10588,Human,DB00555; DB00818; DB00909
Q9NY46,Sodium channel protein type 3 subunit alpha,SCN3A,7414320,AJ251507,Q9NY46,SCN3A_HUMAN,,SCN3A,SCN3A,HGNC:10590,Human,DB00909; DB06218
P35499,Sodium channel protein type 4 subunit alpha,SCN4A,338213,M81758,P35499,SCN4A_HUMAN,,SCN4A,SCN4A,HGNC:10591,Human,DB00586; DB00818; DB00909; DB01195
O00408,"cGMP-dependent 3',5'-cyclic phosphodiesterase",PDE2A,2108052,U67733,O00408,PDE2A_HUMAN,,PDE2A,PDE2A,HGNC:8777,Human,DB08811
P0C0X1,Dihydropteroate synthase 1,folP1,5832717,AB028658,P0C0X1,DHPS1_MYCLE,,,,,Mycobacterium leprae (strain TN),DB00250
P0C0X2,Inactive dihydropteroate synthase 2,folP2,699152,U15180,P0C0X2,DHPS2_MYCLE,,,,,Mycobacterium leprae (strain TN),DB00250
P62508,Estrogen-related receptor gamma,ESRRG,4092075,AF094518,P62508,ERR3_HUMAN,,ESRRG,ESRRG,HGNC:3474,Human,DB00255; DB02659
P21964,Catechol O-methyltransferase,COMT,180920,M65212,P21964,COMT_HUMAN,,COMT,COMT,HGNC:2228,Human,DB00118; DB00323; DB00494
P11511,Cytochrome P450 19A1,CYP19A1,179002,M22246,P11511,CP19A_HUMAN,,CYP19A1,CYP19A1,HGNC:2594,Human,DB00184; DB00357; DB00894; DB00990; DB01006; DB01026; DB01217
P02675,Fibrinogen beta chain,FGB,182430,J00129,P02675,FIBB_HUMAN,,FGB,FGB,HGNC:3662,Human,DB00364
P02679,Fibrinogen gamma chain,FGG,182439,M10014,P02679,FIBG_HUMAN,,FGG,FGG,HGNC:3694,Human,DB00364
P00736,Complement C1r subcomponent,C1R,29539,X04701,P00736,C1R_HUMAN,,C1R,C1R,HGNC:1246,Human,DB00002; DB00005; DB00051; DB00054; DB00056; DB00072; DB00073; DB00074; DB00075; DB00078; DB00081; DB00087; DB00092; DB00095; DB00108; DB00110; DB00111; DB00112
P02745,Complement C1q subcomponent subunit A,C1QA,4894854,AF135157,P02745,C1QA_HUMAN,,C1QA,C1QA,HGNC:1241,Human,DB00002; DB00005; DB00051; DB00054; DB00056; DB00072; DB00073; DB00074; DB00075; DB00078; DB00081; DB00087; DB00092; DB00095; DB00108; DB00110; DB00111; DB00112
P02746,Complement C1q subcomponent subunit B,C1QB,573114,X03084,P02746,C1QB_HUMAN,,C1QB,C1QB,HGNC:1242,Human,DB00002; DB00005; DB00051; DB00054; DB00056; DB00072; DB00073; DB00074; DB00075; DB00078; DB00081; DB00087; DB00092; DB00095; DB00108; DB00110; DB00111; DB00112
P02747,Complement C1q subcomponent subunit C,C1QC,33150626,AF087892,P02747,C1QC_HUMAN,,C1QC,C1QC,HGNC:1245,Human,DB00002; DB00005; DB00051; DB00054; DB00056; DB00072; DB00073; DB00074; DB00075; DB00078; DB00081; DB00087; DB00092; DB00095; DB00108; DB00110; DB00111; DB00112
P08637,Low affinity immunoglobulin gamma Fc region receptor III-A,FCGR3A,31324,X52645,P08637,FCG3A_HUMAN,,FCGR3A,FCGR3A,HGNC:3619,Human,DB00002; DB00005; DB00028; DB00051; DB00054; DB00056; DB00072; DB00073; DB00074; DB00075; DB00078; DB00081; DB00087; DB00092; DB00095; DB00108; DB00110; DB00111; DB00112
P12318,Low affinity immunoglobulin gamma Fc region receptor II-a,FCGR2A,182474,M31932,P12318,FCG2A_HUMAN,,FCGR2A,FCGR2A,HGNC:3616,Human,DB00002; DB00005; DB00028; DB00051; DB00054; DB00056; DB00072; DB00073; DB00074; DB00075; DB00078; DB00081; DB00087; DB00092; DB00095; DB00108; DB00110; DB00111; DB00112
P31994,Low affinity immunoglobulin gamma Fc region receptor II-b,FCGR2B,4099445,U87560,P31994,FCG2B_HUMAN,,FCGR2B,FCGR2B,HGNC:3618,Human,DB00002; DB00005; DB00028; DB00051; DB00054; DB00056; DB00072; DB00073; DB00074; DB00075; DB00078; DB00081; DB00087; DB00092; DB00095; DB00098; DB00108; DB00110; DB00111; DB00112
P31995,Low affinity immunoglobulin gamma Fc region receptor II-c,FCGR2C,32074,X17652,P31995,FCG2C_HUMAN,,FCGR2C,FCGR2C,HGNC:15626,Human,DB00002; DB00005; DB00028; DB00051; DB00054; DB00056; DB00072; DB00073; DB00074; DB00075; DB00078; DB00081; DB00087; DB00092; DB00095; DB00108; DB00110; DB00111; DB00112
P31785,Cytokine receptor common subunit gamma,IL2RG,219890,D11086,P31785,IL2RG_HUMAN,,IL2RG,IL2RG,HGNC:6010,Human,DB00004; DB00041
P05452,Tetranectin,CLEC3B,37409,X64559,P05452,TETN_HUMAN,,CLEC3B,CLEC3B,HGNC:11891,Human,DB00031
P05787,"Keratin, type II cytoskeletal 8",KRT8,181573,M34482,P05787,K2C8_HUMAN,,KRT8,KRT8,HGNC:6446,Human,DB00031
P27797,Calreticulin,CALR,337487,M32294,P27797,CALR_HUMAN,,CALR,CALR,HGNC:1455,Human,DB00025; DB00031; DB01065
Q07954,Prolow-density lipoprotein receptor-related protein 1,LRP1,34339,X13916,Q07954,LRP1_HUMAN,,LRP1,LRP1,HGNC:6692,Human,DB00025; DB00031; DB00100
P05154,Plasma serine protease inhibitor,SERPINA5,180550,J02639,P05154,IPSP_HUMAN,,SERPINA5,SERPINA5,HGNC:8723,Human,DB00013; DB00055
P14543,Nidogen-1,NID1,189209,M30269,P14543,NID1_HUMAN,,NID1,NID1,HGNC:7821,Human,DB00013
P13727,Bone marrow proteoglycan,PRG2,34476,Y00809,P13727,PRG2_HUMAN,,PRG2,PRG2,HGNC:9362,Human,DB00020
P32927,Cytokine receptor common subunit beta,CSF2RB,487425,M59941,P32927,IL3RB_HUMAN,,CSF2RB,CSF2RB,HGNC:2436,Human,DB00020
P34741,Syndecan-2,SDC2,386787,J04621,P34741,SDC2_HUMAN,,SDC2,SDC2,HGNC:10659,Human,DB00020
O14832,"Phytanoyl-CoA dioxygenase, peroxisomal",PHYH,2564671,AF023462,O14832,PAHX_HUMAN,,PHYH,PHYH,HGNC:8940,Human,DB00025; DB00126
P07307,Asialoglycoprotein receptor 2,ASGR2,179081,M11025,P07307,ASGR2_HUMAN,,ASGR2,ASGR2,HGNC:743,Human,DB00025
P49257,Protein ERGIC-53,LMAN1,433938,X71661,P49257,LMAN1_HUMAN,,LMAN1,LMAN1,HGNC:6631,Human,DB00025
Q8NI22,Multiple coagulation factor deficiency protein 2,MCFD2,20799383,AF475284,Q8NI22,MCFD2_HUMAN,,MCFD2,MCFD2,HGNC:18451,Human,DB00025
P01906,"HLA class II histocompatibility antigen, DQ alpha 2 chain",HLA-DQA2,493166,M29615,P01906,DQA2_HUMAN,,HLA-DQA2,HLA-DQA2,HGNC:4943,Human,DB00071
P06400,Retinoblastoma-associated protein,RB1,190959,M15400,P06400,RB_HUMAN,,RB1,RB1,HGNC:9884,Human,DB00030; DB00071
P16519,Neuroendocrine convertase 2,PCSK2,189652,J05252,P16519,NEC2_HUMAN,,PCSK2,PCSK2,HGNC:8744,Human,DB00030; DB00071
P29120,Neuroendocrine convertase 1,PCSK1,35318,X64810,P29120,NEC1_HUMAN,,PCSK1,PCSK1,HGNC:8743,Human,DB00030; DB00071
Q16270,Insulin-like growth factor-binding protein 7,IGFBP7,307151,L19182,Q16270,IBP7_HUMAN,,IGFBP7,IGFBP7,HGNC:5476,Human,DB00030; DB00071
Q96C24,Synaptotagmin-like protein 4,SYTL4,21753104,AK094110,Q96C24,SYTL4_HUMAN,,SYTL4,SYTL4,HGNC:15588,Human,DB00030; DB00071
P05981,Serine protease hepsin,HPN,306886,M18930,P05981,HEPS_HUMAN,,HPN,HPN,HGNC:5155,Human,DB00036
O14786,Neuropilin-1,NRP1,2407641,AF018956,O14786,NRP1_HUMAN,,NRP1,NRP1,HGNC:8004,Human,DB00039; DB04895
P02461,Collagen alpha-1(III) chain,COL3A1,30058,X14420,P02461,CO3A1_HUMAN,,COL3A1,COL3A1,HGNC:2201,Human,DB00048
P11362,Fibroblast growth factor receptor 1,FGFR1,31368,X51803,P11362,FGFR1_HUMAN,,FGFR1,FGFR1,HGNC:3688,Human,DB00039; DB00398; DB08896; DB08901; DB09078; DB09079
P22607,Fibroblast growth factor receptor 3,FGFR3,182569,M58051,P22607,FGFR3_HUMAN,,FGFR3,FGFR3,HGNC:3690,Human,DB00039; DB06589; DB08901; DB09078; DB09079
O95838,Glucagon-like peptide 2 receptor,GLP2R,4324491,AF105367,O95838,GLP2R_HUMAN,,GLP2R,GLP2R,HGNC:4325,Human,DB00040; DB08900
P23763,Vesicle-associated membrane protein 1,VAMP1,338625,M36200,P23763,VAMP1_HUMAN,,VAMP1,VAMP1,HGNC:12642,Human,DB00042
P63027,Vesicle-associated membrane protein 2,VAMP2,338632,M36205,P63027,VAMP2_HUMAN,,VAMP2,VAMP2,HGNC:12643,Human,DB00042
Q8N9I0,Synaptotagmin-2,SYT2,21748879,AK090672,Q8N9I0,SYT2_HUMAN,,SYT2,SYT2,HGNC:11510,Human,DB00042
Q01362,High affinity immunoglobulin epsilon receptor subunit beta,MS4A2,219882,D10583,Q01362,FCERB_HUMAN,,MS4A2,MS4A2,HGNC:7316,Human,DB00043
P02458,Collagen alpha-1(II) chain,COL2A1,29516,X16468,P02458,CO2A1_HUMAN,,COL2A1,COL2A1,HGNC:2200,Human,DB00048
P08123,Collagen alpha-2(I) chain,COL1A2,179596,J03464,P08123,CO1A2_HUMAN,,COL1A2,COL1A2,HGNC:2198,Human,DB00048
P35237,Serpin B6,SERPINB6,297412,Z22658,P35237,SPB6_HUMAN,,SERPINB6,SERPINB6,HGNC:8950,Human,DB00055
Q96LZ3,Calcineurin subunit B type 2,PPP3R2,33150800,AF145026,Q96LZ3,CANB2_HUMAN,,PPP3R2,PPP3R2,HGNC:9318,Human,DB00091
P35346,Somatostatin receptor type 5,SSTR5,431095,L14865,P35346,SSR5_HUMAN,,SSTR5,SSTR5,HGNC:11334,Human,DB00104; DB04894; DB06663
O94903,Proline synthase co-transcribed bacterial homolog protein,PROSC,4126978,AB018566,O94903,PROSC_HUMAN,,PROSC,PROSC,HGNC:9457,Human,DB00172
P20711,Aromatic-L-amino-acid decarboxylase,DDC,181521,M76180,P20711,DDC_HUMAN,,DDC,DDC,HGNC:2719,Human,DB00190; DB00968
Q2TU84,Aspartate aminotransferase,GIG18,46981967,AY513279,Q2TU84,Q2TU84_HUMAN,,GIG18,GIG18,HGNC:4432,Human,DB00128
Q53ET4,Serine hydroxymethyltransferase,"",62898842,AK223555,Q53ET4,Q53ET4_HUMAN,,"","",HGNC:10852,Human,DB00116; DB00145
Q8IUZ5,5-phosphohydroxy-L-lysine phospho-lyase,AGXT2L2,18027842,AF318375,Q8IUZ5,AT2L2_HUMAN,,AGXT2L2,AGXT2L2,HGNC:28249,Human,DB00160
Q8TD30,Alanine aminotransferase 2,GPT2,19046894,AY029173,Q8TD30,ALAT2_HUMAN,,GPT2,GPT2,HGNC:18062,Human,DB00160; DB00780
Q9UGI5,Glutamic acid decarboxylase,GAD65,6562440,AJ251501,Q9UGI5,Q9UGI5_HUMAN,,GAD65,GAD65,HGNC:4093,Human,DB00780
Q9Y4U1,Methylmalonic aciduria and homocystinuria type C protein,MMACHC,52545527,AL080062,Q9Y4U1,MMAC_HUMAN,,MMACHC,MMACHC,HGNC:24525,Human,DB00115; DB00200
P42898,Methylenetetrahydrofolate reductase,MTHFR,6139053,U09806,P42898,MTHR_HUMAN,,MTHFR,MTHFR,HGNC:7436,Human,DB00115; DB00116
Q96DP5,"Methionyl-tRNA formyltransferase, mitochondrial",MTFMT,133777035,BC016630,Q96DP5,FMT_HUMAN,,MTFMT,MTFMT,HGNC:29666,Human,DB00116
O14939,Phospholipase D2,PLD2,2645858,AF033850,O14939,PLD2_HUMAN,,PLD2,PLD2,HGNC:9068,Human,DB00122
P06276,Cholinesterase,BCHE,1311630,M32391,P06276,CHLE_HUMAN,,BCHE,BCHE,HGNC:983,Human,DB00122; DB00449; DB00545; DB00674; DB00677; DB00733; DB00772; DB00941; DB00944; DB00989; DB01010; DB01057; DB01226
Q13393,Phospholipase D1,PLD1,1185463,U38545,Q13393,PLD1_HUMAN,,PLD1,PLD1,HGNC:9067,Human,DB00122
Q8TCT1,Phosphoethanolamine/phosphocholine phosphatase,PHOSPHO1,20196839,AJ457189,Q8TCT1,PHOP1_HUMAN,,PHOSPHO1,PHOSPHO1,HGNC:16815,Human,DB00122
P09210,Glutathione S-transferase A2,GSTA2,306811,M16594,P09210,GSTA2_HUMAN,,GSTA2,GSTA2,HGNC:4627,Human,DB00143; DB00608
O00469,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2",PLOD2,2138314,U84573,O00469,PLOD2_HUMAN,,PLOD2,PLOD2,HGNC:9082,Human,DB00126
O00519,Fatty-acid amide hydrolase 1,FAAH,2149156,U82535,O00519,FAAH1_HUMAN,,FAAH,FAAH,HGNC:3553,Human,DB00599
O60568,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 3",PLOD3,3153235,AF046889,O60568,PLOD3_HUMAN,,PLOD3,PLOD3,HGNC:9083,Human,DB00126; DB00139
P27338,Amine oxidase [flavin-containing] B,MAOB,398415,S62734,P27338,AOFB_HUMAN,,MAOB,MAOB,HGNC:6834,Human,DB00182; DB00191; DB00752; DB00780; DB00909; DB01037; DB01247; DB01363; DB01367; DB01577; DB01626; DB03147
O75936,Gamma-butyrobetaine dioxygenase,BBOX1,3746805,AF082868,O75936,BODG_HUMAN,,BBOX1,BBOX1,HGNC:964,Human,DB00126; DB00139
P21397,Amine oxidase [flavin-containing] A,MAOA,187353,M68840,P21397,AOFA_HUMAN,,MAOA,MAOA,HGNC:6833,Human,DB00191; DB00752; DB00780; DB00805; DB00909; DB01037; DB01171; DB01247; DB01363; DB01577; DB01626; DB03147
P19021,Peptidyl-glycine alpha-amidating monooxygenase,PAM,189595,M37721,P19021,AMD_HUMAN,,PAM,PAM,HGNC:8596,Human,DB00126
Q32P28,Prolyl 3-hydroxylase 1,LEPRE1,11127636,AF097431,Q32P28,P3H1_HUMAN,,LEPRE1,LEPRE1,HGNC:19316,Human,DB00126; DB00139; DB00172
Q6N063,2-oxoglutarate and iron-dependent oxygenase domain-containing protein 2,OGFOD2,34364724,BX640675,Q6N063,OGFD2_HUMAN,,OGFOD2,OGFOD2,HGNC:25823,Human,DB00126
P47989,Xanthine dehydrogenase/oxidase,XDH,10336525,D11456,P47989,XDH_HUMAN,,XDH,XDH,HGNC:12805,Human,DB00437; DB00583; DB03147
Q6NS38,Alpha-ketoglutarate-dependent dioxygenase alkB homolog 2,ALKBH2,53988530,AY754389,Q6NS38,ALKB2_HUMAN,,ALKBH2,ALKBH2,HGNC:32487,Human,DB00126
Q8IVL5,Prolyl 3-hydroxylase 2,LEPREL1,27526730,AJ430351,Q8IVL5,P3H2_HUMAN,,LEPREL1,LEPREL1,HGNC:19317,Human,DB00126; DB00139; DB00172
Q8IVL6,Prolyl 3-hydroxylase 3,LEPREL2,1200503,U47924,Q8IVL6,P3H3_HUMAN,,LEPREL2,LEPREL2,HGNC:19318,Human,DB00126; DB00139; DB00172
Q8N543,2-oxoglutarate and iron-dependent oxygenase domain-containing protein 1,OGFOD1,21410525,BC032919,Q8N543,OGFD1_HUMAN,,OGFOD1,OGFOD1,HGNC:25585,Human,DB00126
Q96KS0,Egl nine homolog 2,EGLN2,14547148,AJ310544,Q96KS0,EGLN2_HUMAN,,EGLN2,EGLN2,HGNC:14660,Human,DB00126
Q00534,Cyclin-dependent kinase 6,CDK6,36623,X66365,Q00534,CDK6_HUMAN,,CDK6,CDK6,HGNC:1777,Human,DB09073
Q96Q83,Alpha-ketoglutarate-dependent dioxygenase alkB homolog 3,ALKBH3,16326129,AB042029,Q96Q83,ALKB3_HUMAN,,ALKBH3,ALKBH3,HGNC:30141,Human,DB00126
P00813,Adenosine deaminase,ADA,28380,X02994,P00813,ADA_HUMAN,,ADA,ADA,HGNC:186,Human,DB00552; DB00975
Q9BY66,Lysine-specific demethylase 5D,KDM5D,1661016,U52191,Q9BY66,KDM5D_HUMAN,,JARID1D,JARID1D,HGNC:11115,Human,DB00126
P11802,Cyclin-dependent kinase 4,CDK4,456427,M14505,P11802,CDK4_HUMAN,,CDK4,CDK4,HGNC:1773,Human,DB09073
Q9GZT9,Egl nine homolog 1,EGLN1,11345052,AF246631,Q9GZT9,EGLN1_HUMAN,,EGLN1,EGLN1,HGNC:1232,Human,DB00126
P48544,G protein-activated inward rectifier potassium channel 4,KCNJ5,1055026,U39195,P48544,IRK5_HUMAN,,KCNJ5,KCNJ5,HGNC:6266,Human,DB00898; DB01016
Q9H6Z9,Egl nine homolog 3,EGLN3,14547150,AJ310545,Q9H6Z9,EGLN3_HUMAN,,EGLN3,EGLN3,HGNC:14661,Human,DB00126
Q9NVH6,"Trimethyllysine dioxygenase, mitochondrial",TMLHE,15553435,AF373407,Q9NVH6,TMLH_HUMAN,,TMLHE,TMLHE,HGNC:18308,Human,DB00126; DB00139
Q9NXG6,Transmembrane prolyl 4-hydroxylase,P4HTM,28566186,AY198406,Q9NXG6,P4HTM_HUMAN,,"","","",Human,DB00126
P22234,Multifunctional protein ADE2,PAICS,28384,X53793,P22234,PUR6_HUMAN,,PAICS,PAICS,HGNC:8587,Human,DB00128
Q00975,Voltage-dependent N-type calcium channel subunit alpha-1B,CACNA1B,179758,M94172,Q00975,CAC1B_HUMAN,,CACNA1B,CACNA1B,HGNC:1389,Human,DB00381; DB00661; DB00996; DB01202
P27708,CAD protein,CAD,1228049,D78586,P27708,PYR1_HUMAN,,CAD,CAD,HGNC:1424,Human,DB00128
P30520,Adenylosuccinate synthetase isozyme 2,ADSS,415849,X66503,P30520,PURA2_HUMAN,,ADSS,ADSS,HGNC:292,Human,DB00128
Q6PI48,"Aspartate--tRNA ligase, mitochondrial",DARS2,56203852,AL109921,Q6PI48,SYDM_HUMAN,,DARS2,DARS2,HGNC:25538,Human,DB00128
Q7L266,Isoaspartyl peptidase/L-asparaginase,ASRGL1,127798426,BC021295,Q7L266,ASGL1_HUMAN,,ASRGL1,ASRGL1,HGNC:16448,Human,DB00128; DB00174
Q8N142,Adenylosuccinate synthetase isozyme 1,ADSSL1,21303413,AY037159,Q8N142,PURA1_HUMAN,,ADSSL1,ADSSL1,HGNC:20093,Human,DB00128
Q96HD9,Aspartoacylase-2,ACY3,21654856,AY040761,Q96HD9,ACY3_HUMAN,,ACY3,ACY3,HGNC:24104,Human,DB00128
O95190,Ornithine decarboxylase antizyme 2,OAZ2,3766170,AF057297,O95190,OAZ2_HUMAN,,OAZ2,OAZ2,HGNC:8096,Human,DB00129
Q9UMX2,Ornithine decarboxylase antizyme 3,OAZ3,5802609,AF175296,Q9UMX2,OAZ3_HUMAN,,OAZ3,OAZ3,HGNC:8097,Human,DB00129
P15104,Glutamine synthetase,GLUL,31833,Y00387,P15104,GLNA_HUMAN,,GLUL,GLUL,HGNC:4341,Human,DB00130
O95864,Fatty acid desaturase 2,FADS2,4406528,AF126799,O95864,FADS2_HUMAN,,FADS2,FADS2,HGNC:3575,Human,DB00132
Q9GZR5,Elongation of very long chain fatty acids protein 4,ELOVL4,12044051,AF279654,Q9GZR5,ELOV4_HUMAN,,ELOVL4,ELOVL4,HGNC:14415,Human,DB00132
Q9H2M3,S-methylmethionine--homocysteine S-methyltransferase BHMT2,BHMT2,11907831,AF257473,Q9H2M3,BHMT2_HUMAN,,BHMT2,BHMT2,HGNC:1048,Human,DB00134
P82251,"B(0,+)-type amino acid transporter 1",SLC7A9,5916108,AF141289,P82251,BAT1_HUMAN,,SLC7A9,SLC7A9,HGNC:11067,Human,DB00138
O14521,"Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial",SDHD,2351037,AB006202,O14521,DHSD_HUMAN,,SDHD,SDHD,HGNC:10683,Human,DB00139; DB00756
O15460,Prolyl 4-hydroxylase subunit alpha-2,P4HA2,2439985,U90441,O15460,P4HA2_HUMAN,,P4HA2,P4HA2,HGNC:8547,Human,DB00139; DB00172
P21912,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",SDHB,665925,U17248,P21912,DHSB_HUMAN,,SDHB,SDHB,HGNC:10681,Human,DB00139
P53597,"Succinyl-CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial",SUCLG1,9409794,AF104921,P53597,SUCA_HUMAN,,SUCLG1,SUCLG1,HGNC:11449,Human,DB00139
P55809,"Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial",OXCT1,1519052,U62961,P55809,SCOT1_HUMAN,,OXCT1,OXCT1,HGNC:8527,Human,DB00139
Q99643,"Succinate dehydrogenase cytochrome b560 subunit, mitochondrial",SDHC,1814226,U57877,Q99643,C560_HUMAN,,SDHC,SDHC,HGNC:10682,Human,DB00139
Q9BXA5,Succinate receptor 1,SUCNR1,13517983,AF348078,Q9BXA5,SUCR1_HUMAN,,SUCNR1,SUCNR1,HGNC:4542,Human,DB00139
Q9BYC2,"Succinyl-CoA:3-ketoacid coenzyme A transferase 2, mitochondrial",OXCT2,13548673,AB050193,Q9BYC2,SCOT2_HUMAN,,OXCT2,OXCT2,HGNC:18606,Human,DB00139
Q9P2R7,"Succinyl-CoA ligase [ADP-forming] subunit beta, mitochondrial",SUCLA2,7328935,AB035863,Q9P2R7,SUCB1_HUMAN,,SUCLA2,SUCLA2,HGNC:11448,Human,DB00139
Q9UBX3,Mitochondrial dicarboxylate carrier,SLC25A10,6224534,AJ131612,Q9UBX3,DIC_HUMAN,,SLC25A10,SLC25A10,HGNC:10980,Human,DB00139
